card_id,customer_id,issuance_date,issued_amount,currency,status
GC-501221,CUST-00071,2024-01-13,99.58,EUR,ACTIVE
GC-501222,CUST-01479,2022-10-13,91.44,USD,ACTIVE
GC-501223,CUST-00994,2023-03-08,24.37,USD,ACTIVE
GC-501224,CUST-00587,2024-02-13,24.24,GBP,ACTIVE
GC-501225,CUST-00648,2022-03-03,68.56,USD,ACTIVE
GC-501226,CUST-02332,2024-05-02,47.35,USD,ACTIVE
GC-501227,CUST-01227,2024-08-20,186.75,USD,ACTIVE
GC-501228,CUST-01175,2022-08-16,24.7,USD,ACTIVE
GC-501229,CUST-00711,2024-10-27,23.49,USD,ACTIVE
GC-501230,CUST-01057,2024-10-24,184.55,USD,ACTIVE
GC-501231,CUST-02137,2024-02-13,184.24,USD,ACTIVE
GC-501232,CUST-00897,2024-03-14,199.52,USD,ACTIVE
GC-501233,CUST-00317,2024-08-17,72.4,USD,ACTIVE
GC-501234,CUST-01738,2023-02-03,22.76,USD,ACTIVE
GC-501235,CUST-01267,2023-01-20,48.19,EUR,ACTIVE
GC-501236,CUST-00349,2022-04-02,90.46,EUR,ACTIVE
GC-501237,CUST-01458,2022-09-23,181.95,GBP,ACTIVE
GC-501238,CUST-01897,2022-06-11,24.88,GBP,ACTIVE
GC-501239,CUST-00577,2022-11-26,149.88,EUR,ACTIVE
GC-501240,CUST-02144,2023-12-01,46.7,USD,ACTIVE
GC-501241,CUST-02323,2024-10-15,22.86,USD,ACTIVE
GC-501242,CUST-00358,2024-10-18,93.14,USD,ACTIVE
GC-501243,CUST-02362,2024-01-15,22.68,USD,ACTIVE
GC-501244,CUST-01888,2023-06-13,73.22,USD,ACTIVE
GC-501245,CUST-01643,2024-04-17,182.58,EUR,ACTIVE
GC-501246,CUST-00175,2022-04-27,48.5,GBP,ACTIVE
GC-501247,CUST-00634,2022-08-04,91.58,USD,ACTIVE
GC-501248,CUST-01909,2024-08-17,148.5,GBP,ACTIVE
GC-501249,CUST-01775,2023-02-13,67.98,USD,ACTIVE
GC-501250,CUST-00875,2023-10-18,24.97,EUR,ACTIVE
GC-501251,CUST-01481,2024-05-30,45.27,USD,ACTIVE
GC-501252,CUST-01106,2023-06-01,45.42,GBP,ACTIVE
GC-501253,CUST-00335,2023-09-03,98.71,GBP,ACTIVE
GC-501254,CUST-01717,2024-09-13,145.33,USD,ACTIVE
GC-501255,CUST-01790,2023-12-28,140.84,GBP,ACTIVE
GC-501256,CUST-00814,2022-06-09,191.57,GBP,ACTIVE
GC-501257,CUST-01297,2022-01-30,99.34,USD,ACTIVE
GC-501258,CUST-01841,2022-07-19,48.73,USD,ACTIVE
GC-501259,CUST-02237,2022-12-07,92.16,EUR,ACTIVE
GC-501260,CUST-02363,2022-01-30,67.62,USD,VOIDED
GC-501261,CUST-02057,2022-09-13,96.49,GBP,ACTIVE
GC-501262,CUST-01880,2024-05-27,47.76,USD,ACTIVE
GC-501263,CUST-01563,2023-08-07,193.61,GBP,ACTIVE
GC-501264,CUST-00407,2022-06-29,24.12,USD,ACTIVE
GC-501265,CUST-01685,2022-08-01,195.03,USD,ACTIVE
GC-501266,CUST-02062,2022-03-08,73.89,GBP,ACTIVE
GC-501267,CUST-01863,2024-02-20,49.28,USD,ACTIVE
GC-501268,CUST-01622,2022-01-16,47.54,USD,ACTIVE
GC-501269,CUST-00629,2024-02-06,192.0,EUR,ACTIVE
GC-501270,CUST-00212,2024-05-28,187.81,USD,ACTIVE
GC-501271,CUST-01304,2024-11-25,92.31,USD,ACTIVE
GC-501272,CUST-00518,2024-10-29,191.54,USD,ACTIVE
GC-501273,CUST-02265,2022-11-22,45.47,USD,ACTIVE
GC-501274,CUST-00627,2022-02-26,190.87,EUR,ACTIVE
GC-501275,CUST-01859,2024-01-04,48.26,USD,ACTIVE
GC-501276,CUST-02194,2023-05-18,97.7,GBP,ACTIVE
GC-501277,CUST-01127,2022-06-19,180.46,USD,ACTIVE
GC-501278,CUST-00503,2022-08-08,69.46,USD,ACTIVE
GC-501279,CUST-02025,2024-01-11,91.01,USD,ACTIVE
GC-501280,CUST-00302,2024-09-23,23.03,GBP,ACTIVE
GC-501281,CUST-00660,2023-01-04,24.76,USD,ACTIVE
GC-501282,CUST-00129,2022-08-29,71.13,USD,ACTIVE
GC-501283,CUST-02239,2022-01-11,146.13,USD,ACTIVE
GC-501284,CUST-02196,2022-02-17,146.41,EUR,ACTIVE
GC-501285,CUST-00471,2023-03-21,68.54,USD,ACTIVE
GC-501286,CUST-00519,2023-07-03,91.99,USD,ACTIVE
GC-501287,CUST-02259,2023-08-26,196.18,USD,ACTIVE
GC-501288,CUST-02391,2023-10-01,49.77,USD,ACTIVE
GC-501289,CUST-01759,2023-02-14,70.3,EUR,ACTIVE
GC-501290,CUST-00264,2024-07-09,24.9,USD,ACTIVE
GC-501291,CUST-01443,2024-03-26,22.95,USD,ACTIVE
GC-501292,CUST-00595,2023-10-06,23.3,USD,ACTIVE
GC-501293,CUST-00876,2024-08-11,74.24,EUR,ACTIVE
GC-501294,CUST-01580,2023-08-04,47.64,EUR,ACTIVE
GC-501295,CUST-00307,2024-05-13,93.18,GBP,ACTIVE
GC-501296,CUST-01726,2022-09-02,91.71,USD,ACTIVE
GC-501297,CUST-01165,2022-09-26,24.74,USD,VOIDED
GC-501298,CUST-00161,2023-11-22,22.67,GBP,ACTIVE
GC-501299,CUST-01701,2023-09-09,73.15,USD,ACTIVE
GC-501300,CUST-00421,2022-03-01,24.56,USD,ACTIVE
GC-501301,CUST-01785,2023-04-09,22.98,USD,VOIDED
GC-501302,CUST-01511,2022-01-11,23.15,GBP,ACTIVE
GC-501303,CUST-00197,2023-09-16,69.97,USD,ACTIVE
GC-501304,CUST-01555,2023-07-07,49.62,GBP,ACTIVE
GC-501305,CUST-00492,2022-09-16,48.77,USD,VOIDED
GC-501306,CUST-01693,2024-07-04,23.8,GBP,ACTIVE
GC-501307,CUST-02008,2023-07-29,189.65,USD,ACTIVE
GC-501308,CUST-01214,2022-06-19,147.53,USD,ACTIVE
GC-501309,CUST-00844,2022-06-09,90.6,USD,ACTIVE
GC-501310,CUST-01918,2024-02-28,91.05,USD,ACTIVE
GC-501311,CUST-02162,2024-11-18,72.81,USD,ACTIVE
GC-501312,CUST-02067,2022-08-05,49.58,USD,ACTIVE
GC-501313,CUST-02365,2022-07-29,98.76,USD,ACTIVE
GC-501314,CUST-00068,2024-08-01,67.71,USD,ACTIVE
GC-501315,CUST-01855,2023-12-22,24.82,USD,ACTIVE
GC-501316,CUST-00869,2022-11-05,141.46,USD,ACTIVE
GC-501317,CUST-01650,2022-12-28,71.47,EUR,ACTIVE
GC-501318,CUST-02357,2023-06-30,23.83,USD,ACTIVE
GC-501319,CUST-01180,2023-08-13,22.74,GBP,ACTIVE
GC-501320,CUST-01865,2022-10-18,189.49,USD,ACTIVE
GC-501321,CUST-01443,2024-08-28,23.72,EUR,ACTIVE
GC-501322,CUST-00186,2022-02-05,199.81,EUR,ACTIVE
GC-501323,CUST-02061,2022-12-09,22.75,USD,ACTIVE
GC-501324,CUST-01854,2024-10-01,74.92,GBP,ACTIVE
GC-501325,CUST-01493,2024-07-28,69.76,USD,ACTIVE
GC-501326,CUST-02128,2022-02-12,98.56,USD,ACTIVE
GC-501327,CUST-00581,2024-01-02,23.11,USD,ACTIVE
GC-501328,CUST-01473,2023-02-27,22.98,GBP,ACTIVE
GC-501329,CUST-01841,2024-12-15,74.33,USD,ACTIVE
GC-501330,CUST-01710,2023-07-20,45.21,USD,ACTIVE
GC-501331,CUST-02044,2022-10-29,183.0,USD,ACTIVE
GC-501332,CUST-01181,2022-05-13,23.63,USD,ACTIVE
GC-501333,CUST-00506,2022-04-19,67.54,USD,ACTIVE
GC-501334,CUST-02297,2022-11-14,185.41,USD,ACTIVE
GC-501335,CUST-00331,2023-08-19,23.68,USD,ACTIVE
GC-501336,CUST-02369,2022-10-13,46.25,GBP,ACTIVE
GC-501337,CUST-02236,2023-01-11,90.96,USD,ACTIVE
GC-501338,CUST-00109,2024-05-12,48.08,USD,ACTIVE
GC-501339,CUST-01202,2022-04-20,47.01,USD,ACTIVE
GC-501340,CUST-02122,2024-07-31,22.64,USD,ACTIVE
GC-501341,CUST-01366,2022-07-19,142.22,USD,ACTIVE
GC-501342,CUST-00840,2024-11-23,146.11,USD,ACTIVE
GC-501343,CUST-01233,2023-09-29,24.51,GBP,ACTIVE
GC-501344,CUST-00823,2022-08-23,22.88,USD,ACTIVE
GC-501345,CUST-00397,2023-05-22,23.68,USD,ACTIVE
GC-501346,CUST-01601,2022-04-24,70.53,USD,ACTIVE
GC-501347,CUST-02240,2023-06-18,188.78,EUR,ACTIVE
GC-501348,CUST-00505,2024-06-04,180.43,USD,ACTIVE
GC-501349,CUST-00986,2022-12-16,193.99,EUR,ACTIVE
GC-501350,CUST-01188,2023-08-16,24.9,GBP,ACTIVE
GC-501351,CUST-01596,2022-01-23,67.76,EUR,ACTIVE
GC-501352,CUST-01821,2022-03-29,47.34,USD,ACTIVE
GC-501353,CUST-00038,2022-11-21,147.84,USD,ACTIVE
GC-501354,CUST-01390,2024-07-30,46.39,GBP,ACTIVE
GC-501355,CUST-01614,2022-05-20,93.77,GBP,ACTIVE
GC-501356,CUST-01426,2024-04-06,22.57,USD,ACTIVE
GC-501357,CUST-00396,2022-08-06,189.53,USD,ACTIVE
GC-501358,CUST-00432,2022-12-23,97.56,GBP,ACTIVE
GC-501359,CUST-01809,2024-02-06,196.81,EUR,ACTIVE
GC-501360,CUST-01842,2024-02-13,191.48,USD,ACTIVE
GC-501361,CUST-02012,2024-06-15,69.19,GBP,ACTIVE
GC-501362,CUST-02165,2023-01-29,135.36,USD,ACTIVE
GC-501363,CUST-00022,2024-01-07,143.2,USD,ACTIVE
GC-501364,CUST-02164,2024-10-13,47.85,USD,ACTIVE
GC-501365,CUST-02289,2022-10-10,94.28,USD,ACTIVE
GC-501366,CUST-02043,2023-04-18,143.11,USD,ACTIVE
GC-501367,CUST-01188,2023-05-30,187.16,USD,ACTIVE
GC-501368,CUST-01180,2022-06-03,138.62,EUR,ACTIVE
GC-501369,CUST-01385,2024-05-13,46.67,USD,ACTIVE
GC-501370,CUST-00837,2023-11-07,23.09,GBP,ACTIVE
GC-501371,CUST-00145,2023-12-10,95.98,USD,ACTIVE
GC-501372,CUST-00331,2024-09-07,72.92,USD,ACTIVE
GC-501373,CUST-02080,2023-04-07,70.74,GBP,ACTIVE
GC-501374,CUST-02189,2024-02-16,194.76,GBP,ACTIVE
GC-501375,CUST-00214,2024-03-03,182.5,USD,ACTIVE
GC-501376,CUST-02251,2022-10-10,91.18,USD,ACTIVE
GC-501377,CUST-01507,2023-12-22,70.77,USD,ACTIVE
GC-501378,CUST-00377,2022-01-21,97.47,USD,VOIDED
GC-501379,CUST-02197,2022-04-04,185.0,USD,ACTIVE
GC-501380,CUST-00520,2024-06-17,67.83,USD,ACTIVE
GC-501381,CUST-00502,2022-06-07,74.54,USD,ACTIVE
GC-501382,CUST-01463,2023-03-28,186.05,USD,ACTIVE
GC-501383,CUST-01420,2024-04-21,142.29,GBP,ACTIVE
GC-501384,CUST-02134,2023-04-18,191.06,USD,ACTIVE
GC-501385,CUST-00582,2022-03-15,188.81,USD,ACTIVE
GC-501386,CUST-00088,2024-10-18,69.58,USD,ACTIVE
GC-501387,CUST-01573,2024-10-11,93.85,USD,ACTIVE
GC-501388,CUST-01554,2023-01-13,95.32,GBP,ACTIVE
GC-501389,CUST-00129,2023-12-14,146.32,USD,ACTIVE
GC-501390,CUST-00234,2022-08-12,99.52,EUR,ACTIVE
GC-501391,CUST-02191,2024-08-07,145.79,USD,ACTIVE
GC-501392,CUST-00666,2024-02-20,199.85,USD,ACTIVE
GC-501393,CUST-01150,2023-07-16,48.86,USD,ACTIVE
GC-501394,CUST-02329,2023-10-20,47.22,USD,ACTIVE
GC-501395,CUST-01911,2022-03-17,96.38,USD,ACTIVE
GC-501396,CUST-01674,2022-04-30,23.19,EUR,ACTIVE
GC-501397,CUST-01287,2022-05-12,46.29,USD,ACTIVE
GC-501398,CUST-02028,2022-09-18,183.49,USD,ACTIVE
GC-501399,CUST-00954,2022-08-23,22.96,GBP,ACTIVE
GC-501400,CUST-01055,2022-02-03,71.55,GBP,ACTIVE
GC-501401,CUST-01433,2022-08-12,141.66,USD,ACTIVE
GC-501402,CUST-00293,2024-05-23,45.12,USD,ACTIVE
GC-501403,CUST-01476,2023-11-18,187.49,USD,ACTIVE
GC-501404,CUST-00657,2024-01-25,74.48,USD,VOIDED
GC-501405,CUST-00105,2022-08-06,49.04,EUR,ACTIVE
GC-501406,CUST-01561,2022-06-10,47.83,USD,ACTIVE
GC-501407,CUST-01713,2022-09-06,24.02,EUR,ACTIVE
GC-501408,CUST-02132,2024-06-22,68.96,USD,ACTIVE
GC-501409,CUST-01000,2023-11-05,69.23,USD,ACTIVE
GC-501410,CUST-02296,2024-11-01,72.4,USD,ACTIVE
GC-501411,CUST-01839,2024-05-07,147.42,USD,ACTIVE
GC-501412,CUST-01670,2022-10-10,73.47,EUR,ACTIVE
GC-501413,CUST-02025,2023-02-10,90.16,USD,ACTIVE
GC-501414,CUST-02272,2024-08-20,22.82,GBP,ACTIVE
GC-501415,CUST-00099,2022-12-08,47.57,USD,ACTIVE
GC-501416,CUST-01380,2023-11-21,144.25,EUR,ACTIVE
GC-501417,CUST-01454,2024-07-08,189.0,USD,ACTIVE
GC-501418,CUST-01955,2022-10-03,48.62,GBP,ACTIVE
GC-501419,CUST-02087,2022-06-21,23.98,USD,ACTIVE
GC-501420,CUST-01398,2022-04-09,148.46,EUR,ACTIVE
GC-501421,CUST-01748,2023-08-08,93.19,USD,ACTIVE
GC-501422,CUST-00172,2023-03-08,139.17,USD,ACTIVE
GC-501423,CUST-00408,2023-12-13,45.59,USD,ACTIVE
GC-501424,CUST-00949,2023-07-25,23.02,USD,ACTIVE
GC-501425,CUST-00113,2022-03-23,146.98,EUR,ACTIVE
GC-501426,CUST-00106,2024-01-27,74.56,USD,ACTIVE
GC-501427,CUST-01823,2024-12-02,92.95,USD,ACTIVE
GC-501428,CUST-00492,2024-06-29,92.63,USD,ACTIVE
GC-501429,CUST-00478,2023-12-26,195.87,USD,ACTIVE
GC-501430,CUST-00642,2024-11-04,70.9,USD,ACTIVE
GC-501431,CUST-01290,2022-03-20,24.83,USD,ACTIVE
GC-501432,CUST-00780,2022-03-14,180.16,GBP,ACTIVE
GC-501433,CUST-00902,2023-02-05,91.51,USD,ACTIVE
GC-501434,CUST-01158,2022-09-27,197.52,USD,ACTIVE
GC-501435,CUST-00855,2022-12-31,96.88,USD,ACTIVE
GC-501436,CUST-02392,2023-04-26,71.13,GBP,ACTIVE
GC-501437,CUST-00738,2023-09-07,72.51,USD,ACTIVE
GC-501438,CUST-01333,2023-05-22,91.16,GBP,ACTIVE
GC-501439,CUST-01688,2023-04-26,69.51,USD,ACTIVE
GC-501440,CUST-01676,2022-05-05,69.46,EUR,ACTIVE
GC-501441,CUST-01392,2022-04-04,94.1,USD,ACTIVE
GC-501442,CUST-00683,2023-02-27,24.87,GBP,ACTIVE
GC-501443,CUST-01351,2022-09-22,135.3,EUR,ACTIVE
GC-501444,CUST-00370,2023-11-14,135.95,USD,ACTIVE
GC-501445,CUST-01484,2023-02-11,140.93,USD,ACTIVE
GC-501446,CUST-01189,2022-11-27,70.6,USD,ACTIVE
GC-501447,CUST-01019,2022-01-28,24.39,USD,ACTIVE
GC-501448,CUST-01548,2024-03-31,197.53,USD,ACTIVE
GC-501449,CUST-00303,2024-10-30,195.25,GBP,ACTIVE
GC-501450,CUST-00622,2022-07-15,146.89,GBP,ACTIVE
GC-501451,CUST-01279,2023-10-25,146.15,USD,ACTIVE
GC-501452,CUST-01665,2023-07-25,74.31,USD,ACTIVE
GC-501453,CUST-02239,2022-08-10,47.89,USD,ACTIVE
GC-501454,CUST-00951,2024-07-04,95.63,USD,ACTIVE
GC-501455,CUST-01362,2022-10-22,22.74,GBP,ACTIVE
GC-501456,CUST-02007,2023-05-27,47.02,USD,ACTIVE
GC-501457,CUST-02321,2023-04-22,92.52,USD,ACTIVE
GC-501458,CUST-02304,2024-09-27,93.13,EUR,ACTIVE
GC-501459,CUST-01319,2024-08-02,95.14,GBP,ACTIVE
GC-501460,CUST-00431,2024-05-21,23.44,GBP,ACTIVE
GC-501461,CUST-02130,2022-09-06,47.19,USD,ACTIVE
GC-501462,CUST-02149,2024-09-24,197.48,USD,ACTIVE
GC-501463,CUST-01111,2024-12-06,148.34,USD,ACTIVE
GC-501464,CUST-00680,2022-10-17,145.28,USD,ACTIVE
GC-501465,CUST-02128,2023-05-30,92.11,USD,ACTIVE
GC-501466,CUST-01278,2023-01-20,181.88,USD,ACTIVE
GC-501467,CUST-02291,2023-04-08,180.28,USD,ACTIVE
GC-501468,CUST-01746,2023-09-19,146.5,USD,ACTIVE
GC-501469,CUST-00625,2022-07-30,46.4,GBP,ACTIVE
GC-501470,CUST-01353,2023-07-22,145.03,GBP,ACTIVE
GC-501471,CUST-00601,2022-10-21,98.75,USD,ACTIVE
GC-501472,CUST-01340,2023-09-12,23.1,EUR,ACTIVE
GC-501473,CUST-00681,2023-07-23,49.2,GBP,ACTIVE
GC-501474,CUST-02008,2023-05-29,23.89,GBP,ACTIVE
GC-501475,CUST-02293,2023-01-27,68.84,USD,ACTIVE
GC-501476,CUST-00803,2024-06-24,137.92,USD,ACTIVE
GC-501477,CUST-01346,2022-07-12,71.27,USD,ACTIVE
GC-501478,CUST-00138,2023-07-18,93.98,GBP,ACTIVE
GC-501479,CUST-00235,2022-03-04,99.97,GBP,ACTIVE
GC-501480,CUST-02009,2022-12-22,197.5,USD,ACTIVE
GC-501481,CUST-00157,2024-01-27,148.41,USD,ACTIVE
GC-501482,CUST-00725,2022-09-27,98.34,USD,ACTIVE
GC-501483,CUST-00256,2023-10-06,139.16,USD,ACTIVE
GC-501484,CUST-01363,2023-10-11,49.53,GBP,ACTIVE
GC-501485,CUST-01501,2024-11-23,188.06,USD,ACTIVE
GC-501486,CUST-00267,2023-01-31,48.64,EUR,ACTIVE
GC-501487,CUST-00183,2023-07-19,48.44,EUR,ACTIVE
GC-501488,CUST-00362,2022-08-27,48.65,USD,ACTIVE
GC-501489,CUST-00083,2022-12-13,48.19,USD,ACTIVE
GC-501490,CUST-01143,2022-10-15,70.6,EUR,ACTIVE
GC-501491,CUST-00817,2022-12-29,72.73,USD,ACTIVE
GC-501492,CUST-00151,2024-02-29,143.53,USD,ACTIVE
GC-501493,CUST-01183,2023-03-01,199.37,USD,ACTIVE
GC-501494,CUST-01102,2022-07-05,46.29,EUR,ACTIVE
GC-501495,CUST-01323,2024-02-02,96.58,EUR,VOIDED
GC-501496,CUST-01321,2022-08-03,74.02,GBP,ACTIVE
GC-501497,CUST-01948,2023-11-17,198.06,USD,ACTIVE
GC-501498,CUST-01255,2022-11-30,137.79,USD,ACTIVE
GC-501499,CUST-01870,2024-06-09,94.74,GBP,ACTIVE
GC-501500,CUST-01529,2023-11-23,188.02,USD,ACTIVE
GC-501501,CUST-02077,2022-08-09,97.74,USD,ACTIVE
GC-501502,CUST-01232,2024-12-09,146.28,USD,ACTIVE
GC-501503,CUST-00221,2022-07-05,49.01,USD,ACTIVE
GC-501504,CUST-01235,2023-09-22,46.18,USD,ACTIVE
GC-501505,CUST-01003,2022-11-12,147.69,GBP,ACTIVE
GC-501506,CUST-01542,2024-08-07,48.82,GBP,ACTIVE
GC-501507,CUST-01304,2022-10-01,74.24,USD,ACTIVE
GC-501508,CUST-01614,2024-12-29,71.16,USD,ACTIVE
GC-501509,CUST-00111,2023-03-31,48.84,EUR,ACTIVE
GC-501510,CUST-00566,2024-10-20,23.03,USD,ACTIVE
GC-501511,CUST-00737,2024-05-21,69.83,USD,ACTIVE
GC-501512,CUST-01969,2022-03-13,91.8,USD,ACTIVE
GC-501513,CUST-00659,2023-10-16,142.6,USD,ACTIVE
GC-501514,CUST-00048,2024-09-22,188.03,GBP,ACTIVE
GC-501515,CUST-01741,2023-06-14,182.32,GBP,ACTIVE
GC-501516,CUST-02057,2024-02-03,186.7,USD,ACTIVE
GC-501517,CUST-00616,2022-01-15,191.8,USD,ACTIVE
GC-501518,CUST-01864,2024-06-09,92.82,USD,ACTIVE
GC-501519,CUST-01886,2024-01-22,145.3,USD,ACTIVE
GC-501520,CUST-00072,2024-07-03,72.27,USD,ACTIVE
GC-501521,CUST-01464,2022-03-16,187.92,EUR,ACTIVE
GC-501522,CUST-00388,2022-09-16,48.16,GBP,ACTIVE
GC-501523,CUST-00314,2023-10-31,22.87,USD,ACTIVE
GC-501524,CUST-01237,2024-05-15,22.96,USD,ACTIVE
GC-501525,CUST-01776,2022-08-27,138.91,USD,ACTIVE
GC-501526,CUST-01126,2023-01-16,145.07,USD,ACTIVE
GC-501527,CUST-00743,2023-08-07,23.52,USD,ACTIVE
GC-501528,CUST-00532,2023-07-17,95.99,USD,ACTIVE
GC-501529,CUST-01330,2023-03-29,139.32,USD,ACTIVE
GC-501530,CUST-01887,2024-05-11,139.93,GBP,ACTIVE
GC-501531,CUST-00622,2024-08-04,92.11,GBP,ACTIVE
GC-501532,CUST-01598,2023-06-08,24.15,USD,ACTIVE
GC-501533,CUST-00322,2024-09-23,68.12,EUR,ACTIVE
GC-501534,CUST-01513,2023-09-15,70.89,USD,ACTIVE
GC-501535,CUST-01702,2022-02-17,146.16,USD,ACTIVE
GC-501536,CUST-00540,2024-02-15,22.74,EUR,ACTIVE
GC-501537,CUST-02338,2023-08-16,48.83,USD,ACTIVE
GC-501538,CUST-01442,2023-03-22,139.18,USD,ACTIVE
GC-501539,CUST-01302,2024-10-25,140.88,EUR,ACTIVE
GC-501540,CUST-01901,2023-08-10,49.62,USD,ACTIVE
GC-501541,CUST-00014,2024-12-26,96.56,USD,ACTIVE
GC-501542,CUST-00403,2024-02-25,188.36,EUR,ACTIVE
GC-501543,CUST-00330,2024-04-17,72.07,USD,ACTIVE
GC-501544,CUST-01933,2022-07-06,24.36,USD,VOIDED
GC-501545,CUST-01595,2024-11-13,47.29,USD,ACTIVE
GC-501546,CUST-00718,2024-08-25,46.61,GBP,ACTIVE
GC-501547,CUST-01004,2024-06-27,49.86,USD,ACTIVE
GC-501548,CUST-01003,2024-08-04,22.52,GBP,ACTIVE
GC-501549,CUST-01665,2024-11-30,90.7,USD,ACTIVE
GC-501550,CUST-00496,2024-12-29,23.6,GBP,ACTIVE
GC-501551,CUST-01200,2024-03-26,23.41,GBP,ACTIVE
GC-501552,CUST-02096,2024-06-20,22.76,USD,ACTIVE
GC-501553,CUST-00693,2024-01-21,186.8,USD,VOIDED
GC-501554,CUST-01977,2023-03-07,23.33,USD,ACTIVE
GC-501555,CUST-01877,2024-10-03,70.07,USD,ACTIVE
GC-501556,CUST-01355,2024-07-11,71.76,GBP,ACTIVE
GC-501557,CUST-00574,2022-10-31,67.69,EUR,VOIDED
GC-501558,CUST-02309,2024-01-13,69.8,GBP,ACTIVE
GC-501559,CUST-02326,2023-09-17,188.8,USD,ACTIVE
GC-501560,CUST-01241,2022-10-31,23.15,EUR,ACTIVE
GC-501561,CUST-01663,2024-09-03,49.86,EUR,ACTIVE
GC-501562,CUST-02053,2023-10-06,70.33,EUR,ACTIVE
GC-501563,CUST-01975,2022-12-26,90.14,USD,ACTIVE
GC-501564,CUST-00846,2023-04-05,72.06,USD,ACTIVE
GC-501565,CUST-00807,2024-01-01,95.69,USD,ACTIVE
GC-501566,CUST-00050,2024-12-09,184.05,USD,ACTIVE
GC-501567,CUST-01633,2022-07-22,136.01,USD,ACTIVE
GC-501568,CUST-02191,2022-06-12,95.67,USD,ACTIVE
GC-501569,CUST-00749,2023-05-17,194.35,USD,ACTIVE
GC-501570,CUST-01089,2023-07-23,183.8,USD,ACTIVE
GC-501571,CUST-00543,2024-12-06,23.02,USD,ACTIVE
GC-501572,CUST-02381,2024-09-04,23.84,USD,ACTIVE
GC-501573,CUST-00300,2023-02-07,23.6,USD,ACTIVE
GC-501574,CUST-00040,2024-05-30,197.73,USD,ACTIVE
GC-501575,CUST-01869,2022-01-02,96.01,USD,ACTIVE
GC-501576,CUST-01083,2024-12-25,69.56,USD,ACTIVE
GC-501577,CUST-01265,2024-06-20,47.44,USD,ACTIVE
GC-501578,CUST-01248,2022-07-13,72.28,USD,ACTIVE
GC-501579,CUST-01251,2023-10-18,91.03,EUR,ACTIVE
GC-501580,CUST-00644,2023-10-29,96.53,EUR,ACTIVE
GC-501581,CUST-00937,2023-06-23,70.28,USD,ACTIVE
GC-501582,CUST-00227,2024-04-17,196.11,USD,ACTIVE
GC-501583,CUST-01049,2023-08-27,23.3,USD,ACTIVE
GC-501584,CUST-02286,2023-02-13,142.54,USD,ACTIVE
GC-501585,CUST-00305,2023-05-13,72.92,USD,ACTIVE
GC-501586,CUST-00189,2024-03-09,189.74,GBP,ACTIVE
GC-501587,CUST-01795,2023-08-06,91.34,USD,ACTIVE
GC-501588,CUST-01695,2022-11-07,139.48,USD,ACTIVE
GC-501589,CUST-01796,2023-05-18,143.2,USD,ACTIVE
GC-501590,CUST-02281,2024-12-23,180.44,USD,ACTIVE
GC-501591,CUST-01286,2024-01-10,197.69,USD,ACTIVE
GC-501592,CUST-00933,2024-08-01,68.99,USD,ACTIVE
GC-501593,CUST-00575,2022-09-02,94.27,GBP,ACTIVE
GC-501594,CUST-02165,2022-05-04,67.62,EUR,ACTIVE
GC-501595,CUST-01158,2023-11-15,24.34,GBP,ACTIVE
GC-501596,CUST-02287,2022-08-19,48.99,EUR,ACTIVE
GC-501597,CUST-02351,2024-08-17,199.86,EUR,ACTIVE
GC-501598,CUST-01135,2024-08-11,183.04,USD,ACTIVE
GC-501599,CUST-01392,2024-07-18,194.79,EUR,ACTIVE
GC-501600,CUST-01204,2022-01-14,90.19,EUR,ACTIVE
GC-501601,CUST-00617,2023-06-15,145.12,USD,ACTIVE
GC-501602,CUST-00845,2023-09-24,22.57,USD,ACTIVE
GC-501603,CUST-00162,2022-09-18,74.66,EUR,ACTIVE
GC-501604,CUST-00890,2023-12-29,49.39,USD,ACTIVE
GC-501605,CUST-01537,2022-02-22,197.08,USD,ACTIVE
GC-501606,CUST-01831,2024-06-17,46.03,USD,ACTIVE
GC-501607,CUST-00499,2022-11-30,24.85,USD,ACTIVE
GC-501608,CUST-01298,2024-04-30,49.93,USD,ACTIVE
GC-501609,CUST-01958,2023-06-07,24.86,EUR,ACTIVE
GC-501610,CUST-01721,2024-03-30,70.2,USD,ACTIVE
GC-501611,CUST-01597,2024-08-23,72.97,USD,VOIDED
GC-501612,CUST-00186,2022-10-16,47.82,USD,ACTIVE
GC-501613,CUST-00575,2024-08-20,23.99,USD,ACTIVE
GC-501614,CUST-01201,2024-02-01,98.23,EUR,ACTIVE
GC-501615,CUST-00666,2022-03-03,46.53,USD,ACTIVE
GC-501616,CUST-01087,2023-10-20,23.33,USD,VOIDED
GC-501617,CUST-00141,2022-10-23,23.85,USD,ACTIVE
GC-501618,CUST-00696,2022-11-20,23.37,USD,ACTIVE
GC-501619,CUST-00272,2022-08-19,99.83,USD,ACTIVE
GC-501620,CUST-01804,2022-10-03,180.01,EUR,ACTIVE
GC-501621,CUST-01958,2024-10-06,137.94,GBP,ACTIVE
GC-501622,CUST-00585,2023-04-07,24.36,GBP,ACTIVE
GC-501623,CUST-01157,2022-08-04,46.25,USD,ACTIVE
GC-501624,CUST-01347,2024-08-04,142.8,GBP,ACTIVE
GC-501625,CUST-01093,2022-09-27,93.75,USD,ACTIVE
GC-501626,CUST-00141,2024-02-28,24.49,GBP,ACTIVE
GC-501627,CUST-00975,2022-11-28,67.59,USD,ACTIVE
